frame,x_0,y_0,z_0,visibility_0,x_1,y_1,z_1,visibility_1,x_2,y_2,z_2,visibility_2,x_3,y_3,z_3,visibility_3,x_4,y_4,z_4,visibility_4,x_5,y_5,z_5,visibility_5,x_6,y_6,z_6,visibility_6,x_7,y_7,z_7,visibility_7,x_8,y_8,z_8,visibility_8,x_9,y_9,z_9,visibility_9,x_10,y_10,z_10,visibility_10,x_11,y_11,z_11,visibility_11,x_12,y_12,z_12,visibility_12,x_13,y_13,z_13,visibility_13,x_14,y_14,z_14,visibility_14,x_15,y_15,z_15,visibility_15,x_16,y_16,z_16,visibility_16,x_17,y_17,z_17,visibility_17,x_18,y_18,z_18,visibility_18,x_19,y_19,z_19,visibility_19,x_20,y_20,z_20,visibility_20,x_21,y_21,z_21,visibility_21,x_22,y_22,z_22,visibility_22,x_23,y_23,z_23,visibility_23,x_24,y_24,z_24,visibility_24,x_25,y_25,z_25,visibility_25,x_26,y_26,z_26,visibility_26,x_27,y_27,z_27,visibility_27,x_28,y_28,z_28,visibility_28,x_29,y_29,z_29,visibility_29,x_30,y_30,z_30,visibility_30,x_31,y_31,z_31,visibility_31,x_32,y_32,z_32,visibility_32
20,0.46569791436195374,0.31566983461380005,-0.32289403676986694,0.9999444484710693,0.47646573185920715,0.3047533631324768,-0.27736780047416687,0.9998859167098999,0.48258447647094727,0.30452412366867065,-0.27734631299972534,0.9998718500137329,0.4882323741912842,0.30431854724884033,-0.277224063873291,0.9998813271522522,0.45684343576431274,0.30514538288116455,-0.28869104385375977,0.9998500943183899,0.4509081542491913,0.3051944673061371,-0.2887437343597412,0.9998587369918823,0.44475314021110535,0.30541715025901794,-0.2888028919696808,0.9998330473899841,0.4985749125480652,0.30875322222709656,-0.025398707017302513,0.9998044371604919,0.4357760548591614,0.3101181387901306,-0.08077766746282578,0.9996711611747742,0.4776381552219391,0.3272736668586731,-0.2279316633939743,0.9999256730079651,0.45417293906211853,0.3270963728427887,-0.24397911131381989,0.9998716115951538,0.5433198809623718,0.3754422068595886,0.1840423196554184,0.9999322295188904,0.39329978823661804,0.36002814769744873,-0.1404559463262558,0.9998509883880615,0.5596739649772644,0.45522770285606384,0.1847096085548401,0.9540048241615295,0.36432525515556335,0.40092164278030396,-0.5178134441375732,0.9849144816398621,0.5671465396881104,0.534234881401062,0.0040967585518956184,0.957014262676239,0.4768030345439911,0.3985806107521057,-0.9166637063026428,0.977837860584259,0.5699518322944641,0.5535415410995483,-0.02696632593870163,0.9188612699508667,0.504134476184845,0.40021103620529175,-1.0117237567901611,0.9565937519073486,0.561049222946167,0.5526801347732544,-0.07093749195337296,0.9204661250114441,0.5112481713294983,0.3958168625831604,-0.9878843426704407,0.9554397463798523,0.5569930076599121,0.5460569262504578,-0.014746908098459244,0.9105733036994934,0.5030182600021362,0.39600062370300293,-0.9130208492279053,0.9376656413078308,0.47346508502960205,0.5156844854354858,0.14958466589450836,0.9997819066047668,0.3959393799304962,0.5104575753211975,-0.1497906595468521,0.9997739195823669,0.441153883934021,0.6224578619003296,0.19181616604328156,0.8782628178596497,0.471000999212265,0.621306836605072,-0.43666478991508484,0.9705525040626526,0.3471585214138031,0.7199043035507202,0.5425405502319336,0.8981032967567444,0.4479384422302246,0.7304874658584595,-0.3473585844039917,0.9707910418510437,0.31896939873695374,0.7294895648956299,0.5653671026229858,0.8227822184562683,0.4252220690250397,0.7411526441574097,-0.3470512330532074,0.7986533641815186,0.39589598774909973,0.7567362785339355,0.4003167152404785,0.9118854999542236,0.49087655544281006,0.7785201668739319,-0.5936337113380432,0.9669209122657776
21,0.4801728427410126,0.3181326985359192,-0.3227351903915405,0.9999496936798096,0.4900142252445221,0.3086351454257965,-0.2768385112285614,0.9998966455459595,0.49564599990844727,0.30850955843925476,-0.276768296957016,0.9998838901519775,0.5022715926170349,0.3085312247276306,-0.2766088843345642,0.9998924136161804,0.4720977246761322,0.3084120750427246,-0.2914726138114929,0.999864399433136,0.46543312072753906,0.30824562907218933,-0.2915263772010803,0.9998722076416016,0.45919084548950195,0.3081279993057251,-0.29153886437416077,0.9998490214347839,0.5120465159416199,0.3128036558628082,-0.026441015303134918,0.9998220801353455,0.4483942985534668,0.31188538670539856,-0.0975785031914711,0.9997029304504395,0.49011069536209106,0.33031323552131653,-0.22862911224365234,0.999932587146759,0.46950510144233704,0.32865482568740845,-0.24933283030986786,0.9998840689659119,0.5490965247154236,0.3806389570236206,0.18297210335731506,0.9999359250068665,0.3988967835903168,0.3600854277610779,-0.15015986561775208,0.9998650550842285,0.561443567276001,0.4613557457923889,0.19448401033878326,0.9531603455543518,0.33614346385002136,0.39775335788726807,-0.5260644555091858,0.9859853982925415,0.5688573122024536,0.5390645265579224,0.0035603658761829138,0.9567685127258301,0.464490681886673,0.4044663906097412,-0.9333451390266418,0.9791484475135803,0.5719457268714905,0.5582650899887085,-0.026568301022052765,0.9183407425880432,0.4887602925300598,0.40954428911209106,-1.0304478406906128,0.9588723182678223,0.5610933303833008,0.5575131773948669,-0.07431697100400925,0.9195420742034912,0.4981001615524292,0.4051738381385803,-0.9982433915138245,0.9576161503791809,0.5569024085998535,0.5505555868148804,-0.016826489940285683,0.9087281227111816,0.4922490119934082,0.4040437638759613,-0.925167441368103,0.9403369426727295,0.46836599707603455,0.5200265049934387,0.15118050575256348,0.999783992767334,0.3940165638923645,0.511542022228241,-0.1514120101928711,0.9997918605804443,0.4329562187194824,0.62391597032547,0.2247525304555893,0.8647992014884949,0.48016357421875,0.6237523555755615,-0.4144226014614105,0.9724828004837036,0.33333274722099304,0.7209154963493347,0.5317220091819763,0.9022532105445862,0.4747545123100281,0.7393724322319031,-0.36872223019599915,0.9730405211448669,0.30291059613227844,0.7374697923660278,0.5505458116531372,0.8323480486869812,0.459685355424881,0.7524300813674927,-0.3737003207206726,0.8151521682739258,0.39461106061935425,0.7580770254135132,0.38790401816368103,0.9145359396934509,0.5113115310668945,0.7857441306114197,-0.6205759644508362,0.969275951385498
22,0.493133008480072,0.31946641206741333,-0.31977128982543945,0.999954342842102,0.5028310418128967,0.3101384937763214,-0.2730894982814789,0.999906063079834,0.508533239364624,0.3102334439754486,-0.2730640470981598,0.999894380569458,0.5148597955703735,0.31040433049201965,-0.2729361355304718,0.999902069568634,0.48601287603378296,0.3096166253089905,-0.2869603633880615,0.9998769760131836,0.47908565402030945,0.3094148337841034,-0.28702160716056824,0.9998840093612671,0.472301185131073,0.30919182300567627,-0.2870672643184662,0.9998631477355957,0.5235608816146851,0.3154031038284302,-0.026449261233210564,0.9998368620872498,0.4599747061729431,0.31306394934654236,-0.09445264935493469,0.9997311234474182,0.5019498467445374,0.33186548948287964,-0.2280615121126175,0.9999386072158813,0.48188862204551697,0.32959216833114624,-0.24784418940544128,0.9998952150344849,0.5554271340370178,0.38557103276252747,0.17957165837287903,0.9999392628669739,0.4045753479003906,0.3600762188434601,-0.14305846393108368,0.9998776316642761,0.5625593066215515,0.4643949866294861,0.19925568997859955,0.9525548815727234,0.32007405161857605,0.3933184742927551,-0.503800630569458,0.9870117902755737,0.5713152885437012,0.5401792526245117,0.01194678246974945,0.9573875665664673,0.461168497800827,0.40809884667396545,-0.8907333612442017,0.9804744720458984,0.5750232934951782,0.560597836971283,-0.020149245858192444,0.9195878505706787,0.4867241382598877,0.4142616391181946,-0.9840183854103088,0.9612283110618591,0.5650733113288879,0.5592380166053772,-0.06547340750694275,0.9204888939857483,0.4899294972419739,0.41006526350975037,-0.9651745557785034,0.9599307775497437,0.5608268976211548,0.5517255067825317,-0.00775342108681798,0.9092105031013489,0.48459678888320923,0.4089786410331726,-0.8876340389251709,0.9433915019035339,0.471417099237442,0.5232537984848022,0.15176789462566376,0.9997836947441101,0.39443185925483704,0.5121809244155884,-0.15196333825588226,0.9998070001602173,0.4373966157436371,0.6248142123222351,0.19880057871341705,0.8443607091903687,0.4858182370662689,0.625083327293396,-0.4500608742237091,0.973527193069458,0.34059572219848633,0.7218470573425293,0.49828699231147766,0.902309238910675,0.48487821221351624,0.7479630708694458,-0.4074329435825348,0.9745772480964661,0.3065827786922455,0.739179253578186,0.5244833827018738,0.8375962376594543,0.4665062725543976,0.7611072659492493,-0.4119350016117096,0.828735888004303,0.394953191280365,0.7580787539482117,0.3460257351398468,0.9133204221725464,0.525052547454834,0.7911545634269714,-0.6570281982421875,0.9708847999572754
23,0.4964076280593872,0.3211961090564728,-0.33104267716407776,0.9999586343765259,0.5056160688400269,0.31235310435295105,-0.28671425580978394,0.9999147653579712,0.5114290714263916,0.31254875659942627,-0.2866896986961365,0.9999040961265564,0.517270028591156,0.3127005398273468,-0.28656986355781555,0.9999109506607056,0.48831018805503845,0.3117339015007019,-0.3003147542476654,0.99988853931427,0.4813571572303772,0.31146439909935,-0.3003736138343811,0.999894917011261,0.47526559233665466,0.3113456666469574,-0.3004087805747986,0.999876081943512,0.5254520177841187,0.31745755672454834,-0.040772002190351486,0.9998506903648376,0.46319881081581116,0.3147636950016022,-0.10772416740655899,0.9997569918632507,0.5052710771560669,0.33376410603523254,-0.23856228590011597,0.9999442100524902,0.4844467043876648,0.3311813473701477,-0.2580808699131012,0.9999054074287415,0.5587480664253235,0.388589084148407,0.17903175950050354,0.9999427795410156,0.4073004722595215,0.3599991500377655,-0.15206049382686615,0.9998893737792969,0.562959611415863,0.46548718214035034,0.214711531996727,0.950263500213623,0.3138156235218048,0.3890373110771179,-0.5038537383079529,0.9879788160324097,0.572604775428772,0.5410328507423401,0.023408211767673492,0.9572947025299072,0.443032830953598,0.4085848331451416,-0.9077742695808411,0.9817395806312561,0.5769341588020325,0.5619539022445679,-0.008601173758506775,0.9199561476707458,0.4667207598686218,0.41663050651550293,-1.0044506788253784,0.9635304808616638,0.5679119825363159,0.5607235431671143,-0.05854416266083717,0.9206620454788208,0.4840456545352936,0.41223177313804626,-0.9803988933563232,0.9622116088867188,0.5634384751319885,0.553200364112854,0.0015352945774793625,0.9087393283843994,0.4801132082939148,0.41137591004371643,-0.9028005003929138,0.946363627910614,0.47141173481941223,0.5254797339439392,0.15498559176921844,0.9997869729995728,0.3961585462093353,0.5145637392997742,-0.15517908334732056,0.9998230338096619,0.4348357617855072,0.6259217262268066,0.24855929613113403,0.8302371501922607,0.48777279257774353,0.6274034976959229,-0.45290887355804443,0.9751390814781189,0.3442176282405853,0.7232874035835266,0.5496319532394409,0.9042629599571228,0.4866165518760681,0.7553508281707764,-0.43713733553886414,0.9764156937599182,0.3148779273033142,0.7406960725784302,0.5685425996780396,0.8439523577690125,0.46736785769462585,0.7700402736663818,-0.44537153840065,0.842296302318573,0.40377479791641235,0.7589772939682007,0.4105183780193329,0.9144065976142883,0.5329680442810059,0.7953994274139404,-0.6975831985473633,0.9728676080703735
24,0.4948471486568451,0.32135772705078125,-0.344426691532135,0.9999625086784363,0.5043393969535828,0.3119626045227051,-0.30169370770454407,0.9999226927757263,0.5102978348731995,0.3120522201061249,-0.3016588091850281,0.9999129772186279,0.5157130360603333,0.31213030219078064,-0.30152609944343567,0.999919056892395,0.48611533641815186,0.3114681839942932,-0.3130044937133789,0.9998990893363953,0.4794709384441376,0.3113091289997101,-0.3130674362182617,0.9999048709869385,0.47323909401893616,0.31137508153915405,-0.3131049871444702,0.9998878836631775,0.5240186452865601,0.3170507550239563,-0.05906300991773605,0.9998635649681091,0.46199387311935425,0.31542181968688965,-0.11603712290525436,0.9997804164886475,0.5052604079246521,0.33342862129211426,-0.253217875957489,0.9999493956565857,0.4825763404369354,0.33116453886032104,-0.269687682390213,0.9999146461486816,0.561195433139801,0.3882331848144531,0.16406144201755524,0.9999464750289917,0.410654753446579,0.36008280515670776,-0.15821591019630432,0.9999000430107117,0.5633577704429626,0.464465856552124,0.20967170596122742,0.9492424726486206,0.3154531419277191,0.38808903098106384,-0.5114221572875977,0.9888013601303101,0.5733081698417664,0.5407168865203857,0.027127929031848907,0.9578074216842651,0.4402128756046295,0.40846866369247437,-0.9256810545921326,0.9827888011932373,0.5786349773406982,0.5614630579948425,-0.0033675525337457657,0.9211886525154114,0.4639444649219513,0.41792458295822144,-1.0230518579483032,0.9654218554496765,0.5694319605827332,0.5602431893348694,-0.052652109414339066,0.9217506647109985,0.48199623823165894,0.41355186700820923,-0.9980683922767639,0.9640578031539917,0.5642098188400269,0.5531363487243652,0.0060628196224570274,0.9093402624130249,0.47768253087997437,0.4126817584037781,-0.9205493330955505,0.948703944683075,0.47421956062316895,0.5265799164772034,0.15528811514377594,0.999793291091919,0.3988233208656311,0.5166817903518677,-0.15552686154842377,0.9998382329940796,0.44194912910461426,0.6276721358299255,0.26833033561706543,0.819238543510437,0.4908369183540344,0.6302706003189087,-0.4523577392101288,0.976764440536499,0.34658172726631165,0.7235051989555359,0.6083508133888245,0.9070773720741272,0.4870719611644745,0.7576419711112976,-0.42376208305358887,0.9781967997550964,0.316998690366745,0.7406339645385742,0.630396842956543,0.8507833480834961,0.46869680285453796,0.7730687856674194,-0.43073782324790955,0.8549590706825256,0.4083988070487976,0.7595383524894714,0.4745667278766632,0.9163678884506226,0.5361673831939697,0.7964279055595398,-0.6845864057540894,0.9748120903968811
25,0.4926634132862091,0.3214259743690491,-0.3589444160461426,0.9999659657478333,0.5023356676101685,0.31154030561447144,-0.31899797916412354,0.9999297261238098,0.5085973143577576,0.3115507960319519,-0.3189544081687927,0.9999209046363831,0.5143866539001465,0.31155815720558167,-0.3187620937824249,0.9999262094497681,0.483747273683548,0.3115037679672241,-0.32591769099235535,0.9999085068702698,0.47707417607307434,0.3116007149219513,-0.32600417733192444,0.9999136924743652,0.4708370268344879,0.3118268847465515,-0.32604819536209106,0.9998983144760132,0.5228444337844849,0.3164384365081787,-0.08120493590831757,0.9998748898506165,0.46042299270629883,0.3163394033908844,-0.11990291625261307,0.9998012781143188,0.5042675733566284,0.33303916454315186,-0.2704896330833435,0.9999539852142334,0.48065808415412903,0.3311655819416046,-0.28106585144996643,0.9999228715896606,0.5639081597328186,0.38687664270401,0.14674438536167145,0.9999499320983887,0.41155481338500977,0.36032867431640625,-0.16752439737319946,0.9999094009399414,0.5657631158828735,0.4633793830871582,0.1956251561641693,0.9491955041885376,0.3180190324783325,0.3904724419116974,-0.5323944091796875,0.9895015358924866,0.5793335437774658,0.5398538708686829,0.018184302374720573,0.9584059715270996,0.4449646770954132,0.4046115279197693,-0.9523251056671143,0.9836137890815735,0.5819013118743896,0.560757577419281,-0.010156800039112568,0.922419011592865,0.4722304940223694,0.4144318997859955,-1.0480401515960693,0.966794490814209,0.573057234287262,0.5595777034759521,-0.06003256514668465,0.9229145646095276,0.4865109324455261,0.41047969460487366,-1.0211362838745117,0.96531742811203,0.5686248540878296,0.5527437925338745,-0.002660284051671624,0.9100415110588074,0.4825766384601593,0.4083237648010254,-0.9463998675346375,0.9501421451568604,0.482241690158844,0.5265157222747803,0.15271814167499542,0.9997940063476562,0.4107408821582794,0.517716109752655,-0.15295805037021637,0.9998502731323242,0.4517717957496643,0.6290768384933472,0.27208587527275085,0.8111469149589539,0.4933963418006897,0.6343852877616882,-0.41184213757514954,0.9780915975570679,0.35510286688804626,0.7210787534713745,0.6212553977966309,0.9094856977462769,0.4847479462623596,0.7568967342376709,-0.3550942838191986,0.9797570109367371,0.3246456980705261,0.736633837223053,0.6437531113624573,0.8569363951683044,0.4699465036392212,0.7734943628311157,-0.3600074350833893,0.8659852743148804,0.4122634530067444,0.759917676448822,0.4814826250076294,0.918242335319519,0.5343800187110901,0.797207236289978,-0.617635190486908,0.9764570593833923
26,0.491970956325531,0.32104170322418213,-0.38268885016441345,0.9999691247940063,0.5014870762825012,0.31117814779281616,-0.3408384621143341,0.9999361634254456,0.5080315470695496,0.3112678825855255,-0.3408132493495941,0.9999281167984009,0.5139912962913513,0.31133392453193665,-0.34064632654190063,0.9999328255653381,0.48253753781318665,0.3111306130886078,-0.3507498800754547,0.9999170303344727,0.4757893979549408,0.31134507060050964,-0.3508587181568146,0.9999217391014099,0.4695020020008087,0.31169435381889343,-0.35090571641921997,0.9999077916145325,0.5222991704940796,0.31617850065231323,-0.09399373084306717,0.9998857975006104,0.4597388505935669,0.31644630432128906,-0.13908183574676514,0.9998201131820679,0.5049046874046326,0.3326948285102844,-0.28946250677108765,0.9999581575393677,0.4803796410560608,0.33095642924308777,-0.30258139967918396,0.9999302625656128,0.5664563179016113,0.3862828016281128,0.13951148092746735,0.9999532103538513,0.41244715452194214,0.36052197217941284,-0.17532508075237274,0.9999175071716309,0.5716190934181213,0.46229809522628784,0.19526731967926025,0.9508997797966003,0.3222518563270569,0.3927796185016632,-0.5206794142723083,0.9902548789978027,0.5902924537658691,0.5397269129753113,0.012733989395201206,0.959966778755188,0.45928138494491577,0.40301164984703064,-0.922026515007019,0.9846283197402954,0.5921134948730469,0.560123085975647,-0.01563185639679432,0.9251385927200317,0.490018755197525,0.411307156085968,-1.0163995027542114,0.9685222506523132,0.5833738446235657,0.5590144991874695,-0.0665857344865799,0.9255584478378296,0.5001086592674255,0.4072991907596588,-1.0011616945266724,0.9669946432113647,0.5794865489006042,0.5521385073661804,-0.008624418638646603,0.912783682346344,0.49534645676612854,0.40503817796707153,-0.9201931357383728,0.9522731304168701,0.49010133743286133,0.524764895439148,0.15558218955993652,0.9997875094413757,0.41751670837402344,0.5181492567062378,-0.1557476818561554,0.99985671043396,0.4844781160354614,0.6294625401496887,0.22288422286510468,0.8061723709106445,0.49751171469688416,0.636618971824646,-0.3956746459007263,0.979313313961029,0.3564782440662384,0.716769814491272,0.5372660160064697,0.9104194045066833,0.4811159670352936,0.7577762603759766,-0.32923322916030884,0.9812087416648865,0.3289273679256439,0.7257046699523926,0.5511814951896667,0.8620479702949524,0.46710091829299927,0.7739269137382507,-0.33303529024124146,0.8765919208526611,0.41259273886680603,0.7598248720169067,0.4145492911338806,0.9193700551986694,0.533881664276123,0.7979307770729065,-0.5781528949737549,0.9779945611953735
27,0.49217113852500916,0.32056814432144165,-0.3823845684528351,0.999971866607666,0.5015676021575928,0.3102974593639374,-0.33854973316192627,0.9999417066574097,0.5082801580429077,0.3101692795753479,-0.33852463960647583,0.9999343156814575,0.5142406225204468,0.3101949989795685,-0.33839625120162964,0.9999385476112366,0.482237845659256,0.31082865595817566,-0.34995096921920776,0.9999244809150696,0.47542381286621094,0.3112453520298004,-0.35003453493118286,0.9999287128448486,0.46900397539138794,0.3115059733390808,-0.3500780761241913,0.9999160170555115,0.5223349332809448,0.3150652348995209,-0.08776511251926422,0.9998953342437744,0.4597078561782837,0.3160855770111084,-0.140473872423172,0.9998365640640259,0.5059868097305298,0.3321918249130249,-0.2882135212421417,0.9999617338180542,0.48095741868019104,0.33087366819381714,-0.3032284080982208,0.9999368190765381,0.5675145387649536,0.3858153820037842,0.14566712081432343,0.9999553561210632,0.4140532314777374,0.36053454875946045,-0.1750323325395584,0.9999241232872009,0.5771228075027466,0.4613070487976074,0.21050366759300232,0.9520351886749268,0.3249860405921936,0.39387601613998413,-0.5172146558761597,0.9909082055091858,0.6001839637756348,0.5392969250679016,0.029580233618617058,0.9611099362373352,0.46586647629737854,0.40221843123435974,-0.8944330215454102,0.9855467081069946,0.605803906917572,0.5597221255302429,0.002513970946893096,0.9274246692657471,0.4979264438152313,0.41033610701560974,-0.9844307899475098,0.970121443271637,0.598462700843811,0.5587992668151855,-0.052919451147317886,0.9277805685997009,0.5070522427558899,0.40621763467788696,-0.9582256078720093,0.9685618281364441,0.5940696001052856,0.5518938302993774,0.006127220578491688,0.9152187705039978,0.5021485090255737,0.40389499068260193,-0.8873883485794067,0.9543338418006897,0.5035107731819153,0.5244196653366089,0.15682028234004974,0.999782145023346,0.42573076486587524,0.5200144648551941,-0.15695886313915253,0.9998586773872375,0.5244625210762024,0.6294993162155151,0.13525719940662384,0.8104900121688843,0.5037160515785217,0.6389166712760925,-0.3620213270187378,0.9802147746086121,0.3960926830768585,0.7090981602668762,0.4793054759502411,0.9075095057487488,0.47609084844589233,0.756595253944397,-0.23375922441482544,0.9823381900787354,0.3557121157646179,0.7110611796379089,0.501926839351654,0.8630988597869873,0.46424704790115356,0.7720147371292114,-0.22914429008960724,0.8853068351745605,0.41796210408210754,0.7567952275276184,0.37912070751190186,0.9171596169471741,0.5290964841842651,0.7978600859642029,-0.45179516077041626,0.9791349172592163
28,0.4924671947956085,0.31888777017593384,-0.3888292908668518,0.9999741911888123,0.5017966628074646,0.3087159991264343,-0.34400370717048645,0.9999465942382812,0.5085927844047546,0.3085426688194275,-0.3439792990684509,0.9999397397041321,0.5145230889320374,0.308579683303833,-0.3438889682292938,0.9999435544013977,0.4821649193763733,0.3096761107444763,-0.3550342917442322,0.9999310970306396,0.4754025638103485,0.31007829308509827,-0.3551023006439209,0.9999348521232605,0.4688844382762909,0.31049779057502747,-0.3551480174064636,0.9999232888221741,0.5225850343704224,0.3134693503379822,-0.0911533385515213,0.9999039173126221,0.4603637158870697,0.31604111194610596,-0.14248545467853546,0.9998512268066406,0.5066929459571838,0.330598384141922,-0.2942137122154236,0.9999649524688721,0.48132768273353577,0.3297412395477295,-0.3085373640060425,0.9999427199363708,0.5686632990837097,0.3857392966747284,0.14235281944274902,0.9999556541442871,0.4150632619857788,0.360573410987854,-0.1751156449317932,0.9999295473098755,0.5834437608718872,0.4605178236961365,0.21529915928840637,0.9524639844894409,0.3263853192329407,0.3945666551589966,-0.5169216990470886,0.9914188385009766,0.6154969334602356,0.5388620495796204,0.04498252272605896,0.9619098901748657,0.4711262583732605,0.402517706155777,-0.893480658531189,0.9862882494926453,0.6236845850944519,0.5594543814659119,0.021280616521835327,0.929166853427887,0.5040241479873657,0.4103691577911377,-0.983699381351471,0.9714198708534241,0.616556704044342,0.558597981929779,-0.038659609854221344,0.9294784069061279,0.5127280950546265,0.40640944242477417,-0.9582816362380981,0.9697951078414917,0.6120451092720032,0.5515722036361694,0.01993599720299244,0.9171572327613831,0.5072287321090698,0.4041513502597809,-0.8874250650405884,0.9558823108673096,0.5132747888565063,0.5239954590797424,0.1538086235523224,0.9997742176055908,0.431132435798645,0.520745038986206,-0.1539769172668457,0.9998599290847778,0.5481324195861816,0.6322106122970581,0.08763961493968964,0.8167828917503357,0.5033476948738098,0.642703115940094,-0.2899216413497925,0.980816125869751,0.4235943555831909,0.7028316259384155,0.48560968041419983,0.8959991931915283,0.4749646782875061,0.7568785548210144,-0.1605636179447174,0.9832170605659485,0.3816463053226471,0.7016050815582275,0.5112525224685669,0.8564152121543884,0.4631510376930237,0.7724481225013733,-0.1578723043203354,0.8922370672225952,0.4362022876739502,0.7465284466743469,0.3912949562072754,0.9083499908447266,0.5308026671409607,0.7986969947814941,-0.4006357789039612,0.9798500537872314
29,0.4955456256866455,0.3173769414424896,-0.4115985035896301,0.9999763369560242,0.5050005316734314,0.30730515718460083,-0.3646157681941986,0.999951183795929,0.5114638805389404,0.3072740137577057,-0.36459213495254517,0.999944806098938,0.5171656012535095,0.30736809968948364,-0.36452123522758484,0.9999480843544006,0.4847874939441681,0.30803626775741577,-0.3765445351600647,0.9999372959136963,0.4779520332813263,0.30832576751708984,-0.37660548090934753,0.9999406933784485,0.4716340899467468,0.3085225224494934,-0.37664440274238586,0.9999301433563232,0.5246618390083313,0.31242477893829346,-0.10241551697254181,0.9999119639396667,0.4623010456562042,0.3145460784435272,-0.15735015273094177,0.9998650550842285,0.5086362361907959,0.3295190930366516,-0.31362462043762207,0.9999679327011108,0.4830567538738251,0.32865822315216064,-0.3298121690750122,0.9999481439590454,0.5712528228759766,0.3834828734397888,0.13647788763046265,0.9999552369117737,0.41574758291244507,0.3606189489364624,-0.17825385928153992,0.9999350309371948,0.5907320380210876,0.45954233407974243,0.2129388451576233,0.9525887966156006,0.3273605704307556,0.39506059885025024,-0.5134382843971252,0.9919837713241577,0.6285400390625,0.5376906394958496,0.03478294610977173,0.962506890296936,0.4773944318294525,0.4029490351676941,-0.9162055850028992,0.9871712327003479,0.6375865340232849,0.5574222803115845,0.009581075049936771,0.9304361939430237,0.5089095234870911,0.41139593720436096,-1.0089881420135498,0.9730855822563171,0.6308501958847046,0.5561751127243042,-0.05056646093726158,0.9306864738464355,0.5177215337753296,0.4075228273868561,-0.9841979146003723,0.9714791774749756,0.6259019374847412,0.5502282381057739,0.009307385422289371,0.9186542630195618,0.5126328468322754,0.40524521470069885,-0.9108796715736389,0.9581016302108765,0.5208457708358765,0.523954451084137,0.15295849740505219,0.9997637867927551,0.4363659620285034,0.522377610206604,-0.15304066240787506,0.9998638033866882,0.562437117099762,0.6359689831733704,0.10512291640043259,0.8235893249511719,0.5029258131980896,0.6443896293640137,-0.28755858540534973,0.9815921783447266,0.44960376620292664,0.6990789175033569,0.5686371922492981,0.8772513270378113,0.47505488991737366,0.761803925037384,-0.17390203475952148,0.9839674830436707,0.40448126196861267,0.6998113989830017,0.6070950627326965,0.842112123966217,0.4620746672153473,0.7772271037101746,-0.17300203442573547,0.8976091146469116,0.45729318261146545,0.7394632697105408,0.4989359974861145,0.8940025568008423,0.5317318439483643,0.7991429567337036,-0.42441144585609436,0.9802993535995483
30,0.4987572133541107,0.314697265625,-0.5107234716415405,0.9999783039093018,0.5084937214851379,0.3051232695579529,-0.4642118811607361,0.9999552965164185,0.5150668025016785,0.305378258228302,-0.46418845653533936,0.9999493956565857,0.5203860998153687,0.3057612180709839,-0.4641130566596985,0.9999520778656006,0.48775023221969604,0.30490073561668396,-0.4768444001674652,0.9999428391456604,0.4806796610355377,0.30510562658309937,-0.4769321382045746,0.9999459385871887,0.4742380678653717,0.30540305376052856,-0.47698837518692017,0.9999362826347351,0.5281172394752502,0.31124773621559143,-0.19050809741020203,0.9999192357063293,0.4647482931613922,0.31103819608688354,-0.2509644329547882,0.9998776316642761,0.5111756920814514,0.32719582319259644,-0.40671250224113464,0.9999707341194153,0.4850439727306366,0.32591480016708374,-0.4246230721473694,0.9999530911445618,0.5749610066413879,0.3802570700645447,0.06323042511940002,0.999957263469696,0.41586172580718994,0.36057692766189575,-0.23922815918922424,0.9999405145645142,0.5988380312919617,0.45507460832595825,0.17192089557647705,0.954163134098053,0.3298214077949524,0.39829549193382263,-0.5577293038368225,0.9925574064254761,0.6425341963768005,0.5338765978813171,-0.0197034552693367,0.9647108316421509,0.4728988707065582,0.4102333188056946,-0.9916912317276001,0.9881273508071899,0.6542463302612305,0.5543501973152161,-0.05087762326002121,0.9344411492347717,0.5025151968002319,0.4180271029472351,-1.0911015272140503,0.9750033020973206,0.645261824131012,0.5528219938278198,-0.11701131612062454,0.9346725344657898,0.5123525261878967,0.4122462272644043,-1.0743805170059204,0.9734756946563721,0.6393898129463196,0.5475980043411255,-0.047906726598739624,0.923281729221344,0.5077787041664124,0.4108375012874603,-0.9901907444000244,0.9608023762702942,0.529228150844574,0.5239073634147644,0.14566892385482788,0.999764621257782,0.4417867958545685,0.5246369242668152,-0.14572174847126007,0.9998700618743896,0.5700942277908325,0.6374937295913696,0.10655663907527924,0.829954981803894,0.5009433031082153,0.6456814408302307,-0.30600160360336304,0.9825448989868164,0.4879709482192993,0.7031168341636658,0.6735802292823792,0.8632898926734924,0.47596508264541626,0.7603288292884827,-0.17604199051856995,0.9844655990600586,0.46037614345550537,0.7072471380233765,0.7173156142234802,0.8282027244567871,0.46076756715774536,0.775543749332428,-0.1732736974954605,0.899960994720459,0.5237281918525696,0.7412029504776001,0.5933124423027039,0.8847136497497559,0.5352446436882019,0.7987946271896362,-0.43496012687683105,0.980657696723938
